1000,43
2000,57
3000,193
4000,184
5000,719
6000,622
7000,648
8000,684
9000,2329
10000,2420
11000,2524
12000,2523
13000,2580
14000,2440
15000,2478
16000,2477
17000,8495
18000,9207
19000,9842
20000,9561
